query_id,answer
O5jpGcZLFd7oIxcb,ed8b3424fc640047 674602e862ba41dc b18ad8c87a2c9ac8 c7435fe556725e6e 42f80cdbee34c09e a9930cc6cc6a9219 82855fbd87e23def 52c8e95fd79758a4 1f15692aec8952a0 b1d539c32d5779d2 78460317786bf1dd 52fbf10a94ad4da1 ad548d4da6a7038f f3ecef3832b3242d 18a9a83855c16ce4 5115ed87cd14977a d7a72a3a832d4a28 8417192b7fae82b4 18fd0e49a386c412 6e45fe75e984f6f5 25fef92d06a5bad3 9a5a15ca021414f1 d236109da8dad753 e81996fcff907fa6 ee93ae38ceca454a 0a49d22e9a7a0a0b b9fcc85f9bd19e10 b40ab6247b2ac8c4 50c0e5deebdba112 06cb37e99c8628f4 bf7fd3ac029455c0 86e1e9126a724fb1 9611ad70ea40cd92 3c1e3ce1304e1cb1 a99bd0146eb0e44e f1d44e52e20d018f 4067327ea9c359a6 6ae3cf63f834b358 27b954d4e9799710 5f7c05f16ccba96e 65938177e2335b0e 2fa9b46a25c29b20 f0408fe7e3840a23 d23a3a3351dc6a78 98fb169042bd2004 40d654b4d5a068f1 9e3576a599c7c684 f1f7c0e76f4ccc3a eb7119809644f9c9 3e698f3230017c1d
V22VaKKx2AzaBQCH,2ab9a432545aee81 9b3b26a98f811095 3cdc28e7bb9e864f f09c0466b597c8f5 bb789906b9b4c191 a8e511da1ae4515e c09168b0ba14228e cf8cb6a4ef5b3f5f b33a96a7b22ba3bd b0b00e1eeeed4ad5 4d49e4d8d77f1c55 ef4eefc2f0791dd7 edf6337bb62688b2 f7d9e4c16a566900 79769c30d7ab8c13 a44adcd35e7b4c98 b2d4b685dc267430 f93b4077c1c03be3 6dbca58060854553 48c75d3117bfb3fb 55b3523e56f401ef e9bfe906c6ab072a 1fb4cdbec6810cfb ebc87c2f62081143 906ef54b79fa7a01 a97b935b047a28b3 a9047809b8017602 8d3cd48ccae743d0 e72d751ece43866e efdfa9a6e28a1324 8fb8c37ea0f11dbc 685cb80a11fcc63d 86cd3901d1925443 634f093b7126b332 63caa446e56bce0b 4a1a7838315da1be 405ef280b6e58ef0 b45a061def76bf9c 3a85437b6a2dfb2d 346e4e1ec8840665 6ba027033a3ba35f da269eb667173b86 284456980d2b19b9 24f77aef840c916b 16c2ce8fa79d4038 44a4effcd0bd8e74 10258f2eaece9032 73f562184112c61e defab6c70c045f84 3c28d8114cc0c53e
qx5I5w8Tq0lpfIXA,d532d4cfc7210cd2 16edb21e8a6617e8 45f3c5a472de8120 aa408f963aa195dc 2d259f16d348dcbd 8213bacdb7c7b78b d0a273bed863b0ac 21610043415e5c42 5b880a62df4f8b29 6bb1fe126b477756 c9afa6969d660980 f9fab8b0358519c8 2519d5a1f7f90b09 16374f6959369fa3 71be0e65ce4bfa5b dc072a5b770956b6 2064cc8678ea31a5 3e6c3c6dc832d637 e7af82cadfa096fb 46f4f151f734efa3 70430b556bc7c985 ffe4ff50fc3b9053 19a14015f2546526 536f548db6b175bd efd8971f7ca3bbff 5456dcce4ae849c3 72328c91c771d9da baeefe28d281f20d dbeae93ac5ec1b1e 501be755340519b6 17c19a8b8d240b32 f393ab7f351b034f 322f074227255a34 b9c2604e8af4ef56 410ddb8737824ec2 025d6b9b226feddb 06bc992f4dee92e9 927d4e1c6b5b3ac8 7564d8371df39781 58b36fb7e25c15de 875862536009382a 394bcc764bae6cab 0bfbe7a6ee14befb cb33ad6c7121f173 f14f353832e2fbcb 3ce1cc12bc508bb1 86236525f7f41f82 273d874d3c715f49 9615438cfb445833 b7d8232e8d72ecab
d4aXoQrA7jQkay76,d859854e871fa7de 72122e1ad7770bf0 d81d1dd1a6255696 7ee3744198ea3b0f 5e499f67ecbc3b64 abad94877db35d7a 33488cfdd27265d6 23c8dd9658e5ec92 3a53d629f77cda49 79ac39fbb0ddab0c e838546b5cc28298 9fb124bb8f4c8a63 b852d3a8f14eafc6 b13156d54f609726 bfd5b984c6af51ad 69658029b6e8ab67 5c9d5e8687bb2ac3 dd8c50e2fc014124 35f944c220b31c15 e4e5f3ea894d3804 09152becbf1aa651 8b6273ab6bd1bba1 d1a209c8cda41346 f63790f2cce046a0 4290408a52fe4a90 913dfc127b4543fc 609d253ca9253e66 f7927d3cf62dea11 6174a059d8c1f1c7 aab34b8d60adf139 4ca9325e565806b3 94173d562ea48daa 8781aee352fb4712 b35098a7da33cf90 b8660040236e8850 5622250d9d6a714a 16e7ac7688429413 f45fe56746f0a7ad 937de9c3b15ebb94 30ecb15a08514098 a1c8b1caae5f07c7 2ffdf3dc90e93528 6f24954e0b65975b 9353211e879654bf 88a75669f92cf9a1 f5e11759cd69309f 59f2916d441a087b 625689827b742966 81ce830d4984ac92 a68729c2604cc3bb
X0LIvZ4rfm3Gyuv5,b275c1c36cae6598 bd49b503f7973399 88c50ad910c52796 bca55aa8d9eb1165 019b04a3bf672563 5c630d9c1c5fd079 f9a69286a7ceb4bf e2595ec37b93285a 7b9060a1988eea07 e60dab741ff81fd0 5fb66517580dd58e d4b4ca1c2b1465ed d95d4214d8867487 09bc87d38b421685 ffe4236d831765e3 c8a46bf4cd227f9b c54db1e06ee5f905 2e10f5bcac9b3ea8 a0bdf9f2dd7c955b e874b93134eeff96 069dcac544f724fa 0dc1ada96ed3ad67 ce9cb9dd4edf1245 3a5f450a09f82d8e cddf41c382c97a35 e6e023367f93c1dd de9cc31376f59cb9 b121907aab096ec6 485ddd78e89585e1 1d81551d760c3475 9ecbdbfa0e2337da 2bd425cc6b71e190 645ad9edb6356559 3e45d3f002a08bdd de8b1394d82b2548 a1e52326534f4b6b a7f3e8091968d24e 581bef1993569bf9 88d306e22748bed2 cbd2b85368d6d130 f88b337fe55a635c e220f4ae4575a293 510f3bb2744e81e7 9988fc4a01f87423 63eabbb7ffee5d22 ad91c561a22256d6 60bbdd87540ca0b6 2598f186779ef2c3 a3c3b202d1b9fffc 9d5ec69aca307fe5
4NBKcTe7zDBUBsau,d0fef4e93c94b000 a606d689e45000cf 5276226ce92bed86 0de4242f839acdfd 40c119eecc9e1f31 52443c086eccd1b9 9823f6281e585c4f d6d7eeea617b92bc 4f1b642eda74392e c2314e2fbd86acc1 07fcf682ab7de325 427c00483ab8a75f e57e20e294b75421 ad8725d8ff1540fc f83c86b75525a583 4966df4bab22799c c312b3d473d0c215 8e175f6b50aed223 42045efc9acf8764 1c887ef6926250e0 b7e40aeecf237af9 7436bcfbb12837db 4e539e4427717f6f e854ccfd6f5f4d9b 537d71b2144067ed e8d99d0eab143cbc 3ca8d10823ffe247 0496f81b6271971f 3c7701d6b581ebb3 773d12e33d4a1f89 bfea446ce40e76ab d125c9faa0194a72 b66b358fba9c31ab 68b493d41078836a 56abb022aa761ea7 967bf157f8702885 2d69d459b5632963 8e02f664264ed66c cca4d228f3690a45 9a3eea3288825242 61c987d08c4cb8b2 0f548a34bb2a9ef0 7cee18872f69e4b0 8c8e1bf274a0d9d5 a786a5d421c18c42 8598699f1e5a6141 69566c1de7609f1a 1bd5e9858ad76a66 2dd13ba099a2d24b d116ae3515d9bc3d
QBSHF6sgqG3BJ6bu,58a4970a7b8e2a80 9ef2e6865deb1bd4 a796776742354284 0d2978f2b91de242 d6f1b950d6dda902 8e8daf75223ff5c6 ab1f06ef415186cb 7e84167910b552e2 b93ce03aa2f93788 f4e4a81f61887d03 dfce17c7347131c7 a2c65d5fac19169f 55ef99b6379d5fa7 a6402bc52ec02091 c989155ca8e68767 9f441230797258e6 99ec806f275c2200 450af1f63d83453c 608324411e289baa ce83cf19d4030915 9fa326ddb85273b8 90064802dd7ab471 59d07367de31bd7c 8087b6c83b6f2c2c 4b2b808e5f92759f 109dd4d9ba453043 6ce26db494409606 a85601bb24788903 c0bf3faba4962994 2e2397d9545d32a4 71e2ccdf13cb6858 889ac5f1e35a3a60 09277b526a525afe b5799bfa8acfcf51 ad252bd43f601c2d a1bd1f7f738a4505 eb5d3cff8e67c540 20780143d0374ea9 99e610b7396828d8 8d63cfae53414089 f9174a4555663086 d315e957f14458af a8ab5971e9731796 70bc78602d604128 0b9ea644c9314531 f28f987e7f44b75f 0ef98fa138298506 05f73f35252b5b61 ccfa774544982b11 2befe5fe119ad7a9
mWFV8WuXRx8fZaYF,0672e65ada964c16 e1c1450ea4d33ef9 5bbe7ca4ad9a5e0b 6f819a9dde171c01 df519d8e2efa779f 8fb7e7762aaec0e0 2585cacb6f89c4be bb3e84961171bb4c 49ec00bdd1ace16f d1fa55e153fa3d7b 4ba3c21fcbabefe3 c76ed371500d5c98 132177efb60d4a95 e4e725c8665c1534 e80df5fca94a299b b1597ade9a90ca2c 2110aaee59d05004 af615f036d98524a 334bae564deb0976 1b55f9fda7b2f713 63d3f36b8cade1e3 1ef0d3d4bf13d4e5 7ebdf653d66b142d 49bbdb73cc89f148 7a42fca000fa7bcd c88228115708c7f9 86dc721a0f65fb3f 620bffcb487191af 566096ccd025545f cb57d070a230021b fd4a78cb25bd5f43 b9695ed5c1814ccb 0edfd2a8700de6b3 cf1a324f7d2d9328 84139391ba960225 2120858e1f45ceff 74e6bf863c402d5d b83e3fd51072f2b4 1e3e617dc4af730a f615ca1bc840f756 df809f1294c0f1b4 3d746572a6f583a3 4014f665fe3238b8 e91b5a668cff2daf ffe60b6c47821765 46d7c198d94673fe 839d72bef7b56913 5296e3e93a90b504 fcacd79567097c61 5d67fe2d96d6e540
mg0pwZvA8IjoW6hA,52573059c62f7a05 3f54c7d41d30e558 5e21462225ed8b78 cdcb88fe26ec087b 60012b92f84fecd4 07bb18f66b5cba2c 25ebe6244114c2c2 b7120c87d563d079 3a3bbe10e4d12cfc 15cbc1b9535e6647 e6dab72153c22686 995fca2452f261dd c020f06c1db4982b 3f7cee111d0fd0c0 9892a6776f363e8c 9674946c6ae842df 4cdaa3aa326e8fde bed85960432f3305 43a0a2247aa0e0f8 6173985aa2775179 a512402c4bb4ec21 03186dd1316deb40 8dd73635d771b800 0eb39daafcab5b4c c2cc2f2d6090b67e c132dfd38c5269d6 86a809ab8d4c6f74 d5ecf4e7931e11a1 b9c6f5cd5c5cb71a 8cc66c4e09e3299e da1fd2baaeb41ebd 3771ce77852e7701 da19db0d40c9a4d9 8cbdf5c3725f027a 0a02b4b4cfc618c3 fe13ab06c4075e1a c98dd72b7d3b005d c888c8c9d5ef9393 aba630c0ae03bc91 5fed782ca70bf5c5 fb7a8c14662f3be1 72e150648f78096d 5c4d3b4b94c6e4a7 343814c820e82980 8ba7745069442f55 77ffdf75719b656b edfd6b10f57b2eb9 8bc02ba1e1c1340c 8a475457cf7df994 b5f6454bee47295b
tSD2hzrYzJol6PyX,fa5ea0b5e6c44d4a 0e3bd1bf98d9418b 9076e93b2609dc35 b885f68388a18066 5e6324002418f39a 9cddb22675e33d9d a8c93f5a63360ccf a893de1515b9db5f 677da10c9f0ac9e4 74890e3fe73af498 97d32db5db85f090 a06077b9ba6dfb66 f328d542607d4550 b06b0d819e7a28fc d67e18d339a6882e 56fdb1051ba348ec 808e8683dfa31dc4 8ced64b7efafcf12 9555587042728174 dbf44aa4e7c097a0 656cb37cc0d6669a cbd737c4a81f292d 2cb6ce7c3cf5e067 756fc3a4f7b431f8 3ea5f9a96e15897d 5247a1d8c9e9ca1e bd30cdd3159a619f 5c67cde99a441a9e 65292ed6b9e883c7 1e5d6a9d615236d7 7b90cb15207892ad 88fddc23d80ff4c6 c06a121138d5373f e02c0cc567e685ae d1c0c7843283a18b 3d85cbf7d83ad681 99fcb856241fb4c8 2654fdf67e78210d b5aa095248695975 6f168d85dff2c0e8 875b8ddb08363020 13dd35e52e7b9695 ff5151ec158ddbdb f99a5fb76727b86e e9beb545d1ff3877 d845af5b7e7f2f33 eb7f897d4502d6a5 37de93abd0379114 fea0800daeac129f 00e4b9de77ee5e6b
yKS6OP6WhPrXslGy,ae339b9df799fc94 e31419b5dafb380d f0602577b097d87a 5674fd72f491400c a883b4eb4a7c5804 16dfec358e6e5510 8457c93845849cd3 e5f93448761abbdf 01a89772ad1f1dab 748d1fc6310d62a4 e0d85a5e4a4b3266 f5e4e9675185fe52 56452925eaae9587 f3028ad30533f162 9b072813e7813127 0a5e5fdf683d0046 90936f421f27e6d0 8bb05bdad93ac963 a845a1ac1e31f535 b8e59ffc7b5c54d1 ca0376325fc6fe21 ec66c89083498380 e5b07ca22db82f2c 9c5dd1c5e6f419c0 48ff3660fb498259 ba4a69cff7585dd6 44eeb4740a684f89 004df5d522c4128a 37d0b1839f01f02f 5fc8b6d627c01e21 a4cd4580386f7a57 d6b0f9b75560c91f 8476f4d67634660b 9c740b88148d7c8b 1be1ce394c82a9d3 84f8e2fdcf51fff9 472b363d0e0eaf6e 80e32f1fbac8a64a e44b363d0523d19a cfd2d48510d09200 c5101143c4c2ffac c9696a59c553a60a 9bd1623b5eb2e65a 28e47dea0b096550 1748109fcd7eb54e 2c1915a7d5392332 17c23950d6de5b5a 4f67d25d7c982218 ef1013c19760f378 3396a8d49e1a9eea
71IS8ri9RqhAH9Zb,48c23d1047fb16ae eaf227a0cb66091c 8a627eb7012c79f9 e595d17bc6edfe6a 6266650b095f9cd0 6b5c44c534083524 9c474a29a3ab9ce4 1d7f07bdc6545be0 8834d1f65ff49893 e11549d67077e892 23262c848d8149ac 53d6a00f6957f4dc ff8b8004c979d185 40c8d78ff1ea2ab4 c075d931e3f71b69 53d36e3a03d320c8 bc2bd7c55162a0a0 2ecd7ea73673d368 ae3565f1ca5cd8ad cdac781d994254a7 fdead50ada89d21c 69e11b1bb65f3fbb 8e7bf15958e50da0 158e20fd4b91d277 8badff9817956b0f e191f52e193b0bc2 9abed5bee8bc09c7 87c5b793673e9a4a 5a4aaf9c5b00e009 53646c0c29a10c84 ff55adbf8f40059a 738b3632a0d13c3a d3d2adf49f977619 c3911e617a870046 cfba405e02b12fcf e7a8cf0d54e8c524 ece56210bca8ff82 f7995ce2019c775f ea04517991d1d39e fc5116472affe2ba d3966031291e65b2 327550d1eefe35e6 108d404f4abd8913 fe621dedaecd77ad b6cbca747643d8a4 b14370a2c0d2ec98 c8ddf239ef8b9f65 939fc3c30e900244 f87685deaed19bda d1b0be65491342a5
Rb3pUfzowRPxJP1p,c98a420ccc864dd5 701cc5cdfbed58cb e7d07d748db57557 0afa11260995f19d ef635a67e1cf8025 9d3f9e4a70c7d6a7 dbe0e34de40c81b0 8da6e10525a16e30 accc9fb628799578 0cd22b9f334c91f5 3fd85fac455be310 46af86446e864e7b d1bb2292dd0ddeae f32e42580f05e31f 64aaff89d8c5c423 cd8d2d838c2f4d6e 34eda38964548cb0 e2769a57dc6813b3 e0a2073aa03f5f7c e5a72c63da4ba9b0 3b2d49f7e9abace8 aad40492e6b02a32 d83f5fd435cb9a79 b3f2d8c5eb0369c4 c78d6963fab7c6b8 6c76d93acc1edcf0 b47b8359fd93a2e2 b5434dbb4123aa16 c769654ddbacca94 f38b6dd9b8be8ec7 4210c527ce594c4b ca8c1dd44240acb6 c229ff56946dec23 f3411a3cad9ea8e7 f0692938ab112d54 c6f7316670e084f6 2d15960d07c84ab3 f597b6593782dfd9 33cb6bcee4c51035 c4f61291e62b83bf 62be51e04f14376b f99b02a675a2fb89 b27f9a67f1c3ded3 e23af0b67c4da6e1 3c1f0d3ea65ed865 3726fd5591a1473e a9ef79fc1be338c4 fd30d38cdd061b46 41d48d2972112401 9dae2ac4548ab319
CoRboaKohditY2xq,ecfb5af48cb34620 1df51e797e19e18d 435c4373e0e96e5c 58e773f556f778dd 3b271f017f44e003 601a46cba855719b 44c44f1b1c094af5 3e9fb647330dbcab 08c2832d091c385b 5f1dd6e9d19eec69 872d7850c9a639f0 4be140244f2e36bf 59820c551eab5a3c f85201e523aabb7f cbab31a60fdad3b8 fa9cd1c6f6c410fd a26f3bda019542aa 3addc0dd7b1aa6cf 49927961c96ab0f2 3cde2c85990a97f9 7a5acc3ae4eee1df ed03f78acbdf2ab3 88b3d31b53785a26 4a1075480684d654 0a6b5ea7e7e42ab1 fde0a3ded4481cda a26831d7807db0d5 04b75f522c45fba2 6bae6b5d62fff179 ca3bb086e8c5f689 7ff46281cf8a7686 63be9821f90edae4 03ee6c7144e602f5 f0eebc77c438dcbf f2b72362d224f0c2 53376edcb915a5a7 bcff573912d7368a fa63950c98a2db75 fb600ee0e370a545 f636f675b691a8ac 754c013ae803795b 1681c25419197648 b2b270d22e5963a7 f4f0b6de058d3446 b9e4f122a22b72c9 6ac1ec59fce3ed49 3468a857691a5958 3d84635d2b6b6ecb c00e723d870816a2 13b50d65379c1dca
loNeggVxyrlZpTtE,410c45eaba6014ed 35dceb6a787f0b1d 1101d45e67dcd31e f6290ca5ee47d4ff 75f3602257443086 06cf638a179a35dd c9b353d7fa5eb01c f9a10c96deb10cf6 67deab9df42dd584 9501179f593b33ec 59d8ea07d005afa5 716ed8d3c09cf537 9e26b76d734987ac ce82593c7d15b3ee 14bee19447fce8c1 839227a52fe36894 1d7100985306d0b3 a4198caf53c651d1 1da4e1e93b6d4a63 83ef3fbabce9ab66 0c7003049aa251ec f31ec7a44e755175 689c3aea6359080b d9fd7b6b7286ae11 02cd85534e9c6961 993700b0119869d2 322b5483ac371e3d e9cc49e6b5e6ce64 5a06d21308059d11 b8272c9e2bb9f5b8 6a34c9d3eafb3838 87165255c830a972 7bd1c32c6be06154 69b091a8b099cef2 57937154ee43a044 bec98a631f59e3be 7edbcfcb8c62f24c 38035f24bbd8435a 2fce1a237fcd7720 9405a65cc82486d1 94e9cf89f1a7f2a3 cce26f4c44bb7c59 468e961dbd1f3729 77a12cad2008439b aa689b98bc947b0f fa48a6d5213f9130 2a59d80fbf3fad04 921171ac49605d1f 00d31437424a6d38 aac97229063551fd
lfDW4MQwwAlxj1xz,6adba59899e85105 2d61ff7840074683 1f1da5d8632ab8c2 23bc4a9372c16c12 0870ef7fd058e0cc 4b0cb9c42d083778 f9cef622509b3d4e 083a6e52f46e64c0 d8eaed348128ea88 a405298d62c9bf24 f84e2e12043c211c 78013125fc0b4974 7c402dba33ee185e 6244ae628fbb9d12 6fdda416d0e72edd 0e2b9895de4c5d3d 09c268fd7d324353 c539e0661217b8eb 105e18b143dad95e e483c7ac130d400d 3e273030b26cef8f e2c20eb97ef18b48 3ad93a6c33ba868b ec17721de46d0e9d 4a4334250369a151 001c21f1f40cfc46 2bad6dde34792ad9 1736ea24d6cd586f f91be78aeb3c2d6c db1e8de89b1832f7 dce8ebd1723083ea 92036d5ac4d1b234 6b5a5b2d6f25033f 0556dd96fc705589 c6a138717d6495b7 2d779d8bf82ac556 d1be75e2d8a11cea b257c1e2c348a168 7dcd0cc0c93b0082 4b8f8a29e25f3638 28720a1e9f863189 3f520eb88d7058c8 d5d61503eb72e0ee e9ed0f282386b618 abb5147c5a88e3d9 5cbcfb5e077e4640 38e4adba7b1f05b5 7dc2ce78bcf1c8a6 cc80626f348c1f6f 9915a7949a3236c2
BHjGk7QwHXeEYsvG,6d7082b65da73c6b 46c36ef3aba39d93 648bd36cdeb4c014 9621278efd6cd9f4 d998b61f22f98cd8 d7d5f5d6e64bcdfb bf31c7f66ff5fd49 2760ab9559780d04 45b60c655ebc0390 d6348edbddfacc4b 5b181ba67a30117a 951cc254d3e0e33f b960ca2bbcef6c6f 5f1922bc2d384443 51393e5280ceebe9 61ac500dd94c9b37 f3c565af0e097d97 3ca30d04707ff389 37dad3060a323a96 0eb9bc755d8a09b6 d9432721837da9bf f18bfeaea05c5b13 fad16b03da7db6e9 8b44802df8ff5326 488f5d6155033ded a08895056a55b547 eefa43d2bc247c07 6c705f6c64353fbb 0aaaff69948c0116 29e1718b7b532d54 9e55f416e952d02d f3655a2e60b9492a 5532a493acfbcd74 1bcfb23fc498338e 904fd814d5d3b0d8 bd6b7f384ba0597d 3561c7569e19c7fc de461faa45998c6a 21a62f89edc1ffa3 2c376674add10142 fb3d9c5c65bf762a 83a9e7f4f4515145 6f25ca3ed23da997 e7a27c6636b8e55a 5088fac9f0183210 1ba859b1c649d1bc 75442d54bbe9af52 c2e150d3a5b2a9c1 ef410f78643ee06c 784f7038ac116897
kNwxx7DHbGAJHsLi,48190abfc4446731 21cbe8897b6d7c20 94bf1586e7e728e7 65c895e9bdad7471 1f32a781c2da790d 016232176363184b 5d7f89bcc920e7d9 e0bf30d33bcbaaf2 02dbbb15cc2e5a3d f4d444439f45c374 9da858f25586d737 fb59d0cc1dc1d97f c4bfe76e737213fa 789935d1e5e107d4 653f929ea7f27228 d3c1ee6523773407 97f9080e72926364 c4c998db0b348934 1e427627427b9f6a dd6ce4e92c2f1c53 58a7d2cf0682ec0d fc75e93a03f038c3 b07d1770c9561830 c21509d5f034e993 00a4782d3512259a 4f98854af8d251b5 e98ca00ce1e979ce 27ac9e82d4b6d552 40339dfd1516e4c3 415c481773afe64d a37f22afcf168747 b4ce5f021608a6eb e24984800dcfa457 b44c0e17cb70dcfe cf3fe2d51ce10dae 5a277bc852e982b4 be1828de8f90d498 ea6830a7fd3b468d 49e84fd855721303 e0cf4dfb5366d0d7 c7ef28f36c0eaf8d 71889d31ca193479 854d748ac009029c 9bb1bfb8e414ef41 8ae538ec9c7da9b0 4072cb0a9b7d9643 437cfaa09237b2df 82c21a1f8695b44c 625ff611a676c352 2554e39adfaf13e3
W8XdCHIEccxQlDbp,6ea7f2968d6aa1b1 56209b9d88efcdfa 2cd3bd675b9b8214 a32ad96006c2b5e9 8d4f8143e49b435e c658d7fa661bb959 2cdad5aeea4c7007 0a363bf1f8df76fd 7955debdaf449024 a655eb8ca64e6df3 c029adf23edf5af0 38b0cfa0de400752 28274b2691c8bc76 90a2cad065386acd 27e9c72819ae5afd 20310d0f1258d5bc 197c60777feca8d4 72e3dbbbe0dec24d 87eee420ece266ef 80c3822c18f0ffab 14abb689d0b4f734 edb9b9b2f4e3734d 45261e228ba00b9c d7239c6441e2c00b a8029bda01dab110 51d0a56b3ded6a12 e6ddda6250cf8a3a 2348167b8cd7c0fd b88d2fd826d6deac 6a0cf73ff103062c 5e94082e2ae2658f 42ad4ccd2f80273e 170679f9a4604294 dc041361653cc904 80e02789aac1de86 6d8e7475759c8d5e fde3484ebb36d444 6ea54fa7a0d9ef5b 8afa7a47799c1501 6726538e6cf1be1b 6b47e208c6b125ec eced939141341fe9 4f4c1822b5eca0f1 d4c5f7030a86cd3e 5ad15b8dd5536f3f d2d636ca7ae47b5d 760c610367b4b991 c8a7f72df528e4f6 f2ce2ac0184dbf4c 3a1fd33274cd52d0
7SwA9pIklWWSlL44,81b3321da492a3d3 c833b80c581fe634 2d405e3d390cc45e 796e76bab172c41e b8ec52ef953cbe95 91942a44e4a0fe20 dbc887ced104f665 7d7e870de9266796 62eea4a5329f4f4b 0abea63f39ac67bd f320defc66f786eb f4c2ec3001cc2f1f dc5c280de0567f2d 950f4c786cc8da30 89472b39e79b72de 4fd9faa75d730eed af13e87a273abe5a 7045222724cbe4d0 e9a6340304efe297 d8b2834da27bf90d 250debeeb04ec020 f8547b78fa92fb07 e2920accbe6ef472 2d77ff1a532b6a81 1778e5d1b8a750d3 b10618f491b5794a 0ce9896c6d1a6e46 a3261b6023d1b32a 9531084b866b37b3 1fba6a0c00a00445 567a8e3209fff4e9 b23bde82c5ac5259 ce4deebbaa43dc00 b36e56d74c83729c abd694bd98436d48 40e5e5eac8fa30ec b240f6b37d01f6ba 49205eef50f76cce 9daa9e42c83b62c1 b62f10ac347472f7 81acbb82f054e557 9fe00140607abc18 e78225b43baf78ec 87cef6d4be97af53 3f987c9ba47bfbe8 b861449ac6862663 04b85be809c48d0d 551b7309fdba83db bf780364ed2c9d9b 7df4557dfcb36c0a
EWiFbxbpGd72wIAG,413ff40366b53b18 48d6013fd08c3512 c409c16e8dec8f6c 1e4fbf619020467f 7a086763394d88f5 ac1354dc097ca9e8 23a84527121effb0 9d6cca6065dcd465 95be1f1feb5cb85c aea4b28f8fdb81d9 cc57750f642fc752 61380a78a082ce70 7c21f737e0099709 64ad665bf86e92ba b2458582363658d5 25f57d6fba76223e 8944443cdd84f929 f8c6f8dc316f4e42 f290c92d9111852b b000fdae33b8455e 2fff52d441ba8849 f995485dbc78f44e 23bee838009fe635 ffc60d2add8bd03d ecf80d644801f0db e58a8fd243f1d365 e69d2588cda48e82 68bc06c8e46ee78e 0a7489b58bc09ff5 76a696182db0330e 2f3536991e6a631d 3dbb2e2b788e656d f0a3ded5d994323b 8ab939cbaf721c31 e93fa54f994b618a 3736a1c97ba408cc faa773674453337b 2e1ae50d022a1444 f6ec81f1637fff06 984cac57ce9d382c ee078685bc969dc2 c5e33373d165c5b0 a6af0787f6166597 39929dff57ee5921 0abfc499f7f59a40 e141a6d75d434292 cb1c669d33dec571 19c638d38b532eb8 8a45b9dbdd767150 105153c74fba59b0
HXoTwgIVtkLNehvr,5b608ee9b1ca238f 546cb89b89ce13c1 2fe891a35aa73c28 178581ea1cd38277 88ef5f44e41cac8d bd674559db8d2705 f068ac28faccb124 71c2b521023ee7f3 35f15e2929755c9b 6aa67b7e6a2660f1 242e64d557958b70 a5f715e74307b439 c205d69dfb3153cd 253c1da216dc329d 52de818a479f67f6 5723afc0e28b0d38 b3c334f79e72c68f 10269756d1f3f255 b145b81dcf8056f0 c87f2d4a700b2e0a b0fbd582624f7d7a 317eb8bfeea7f171 0c85e59d5c285f26 02fe4cc1c9bae6b4 8dd6d3b20b5cd9ee 8c5fcc4ee34eba2b 652f2504fff1fc7d 483341795e5cd38f 49916415478f6166 e0c4382f4316cb24 410d4ba65e88603c a8df44f10c173e1b a15dbaeb13122296 fee9fc2dd67f509d 32859a0fd6ff3647 c8c5df45ef73f379 ca141440896bad49 5affb73d2c980a8f 102b0569f5930d5e 4b0c4516ed524f73 2a70452503f67451 fa3168abce59c3b4 95471e079ed16f46 19231c512d4b7441 7c6ddcd637292364 268849296f0b07b7 c38e5d96cd6057f5 8348e92ad5533805 48bbca4ae1a93825 c081084edf23ffcc
bCB0F3ZC9PZbqMhx,66f24479bc9bb950 12e3bf3a0ce21f59 7ad5f981e508d2a5 93276daa2e9d821a 1d7968279e9eb220 1caaeeb08b2aa3c0 982e54e04799f1ad b37225f1019503fd 8ce8c210c2f032fa b74451c0feac1795 24c9b02f9f9d9478 f5a2550198b4b30d 62bfb0f1f86c257b 547aef6eef3206d1 271d87237b265627 e063677afccc88c4 3a4008cb3a7afef5 f9bec63596675866 c1c6e1987b59b465 71e4f0a0ab046b84 fddfae0d75a4d76b eacece2fe4bcb194 d49b0855508c7a45 0b6def2a178f6275 a398999661844503 d34a1360dc2050d6 06e1745c08fe08b2 a502ce5ce5a74066 1b34ec7dd9455bc0 e2149b19c270ee58 de36a87f86a675d0 1170f73a6b7d54a1 c6dfd7737fca73d0 9bb5584fb104fef7 2276d8fd22cebcf3 294ec7901af97788 4bb53062c983cb47 b71d03406e279236 80eae0b7db1f671d 74513778d026eff2 126ef7d374f63682 c70fe6b9766d7059 01d3966bdfe0b57f 8d5b05b9e9a550e0 f99f1dd94e6028f0 d72a6f5a290101cd e9d237310fa33147 bcf8f90a35aed28d afb0c7df77a97ea7 2f3f76724b7ca794
