query_id,answer
1SZe0CwIaqpnHckS,efa758304e808e57 9d47f719ec6e9ad9 9260f139dfe3d1c4 0a773fcfb34a5687 36f27ab94f107451 0b56884ff2920d5d 363fad39fd47f1ec 59ae21cef955e3ed f6a9d1353152dc27 928643bdc0a7c190 8a4cb1e19ffe407a 14b6954c15529631 cea8b3a7a7b88f79 f86ac1218f54f784 04a638fc6910db0e c9113cf8696dbe0d 91ed92d49d6d8fc9 c686bb563fe9df9f 6e106c1be65230ef 0ff9138de6dc6218 9884737475806877 7b88ce7104683e36 07ccdcfeb1f8930e 41774d8bfaa8cfdb 7e3aed97d8fa4713 7859fe63be45df9d 895fcbdb0b8b7c60 d8fe56c096671cb1 3a81c3a8b0488e75 7cca3fb7b00ad598 ad50b401403f8a1c fb289ea91baacd73 84edb6a2de2ec223 c86f22dbe6d361bb d46a586868820e25 9dbd747f11b63551 fe11dd93df920c54 617d26e2c8aef32f 3359c3b36966a5ce 5b5dd9616f4509dd 9d3144de840ab224 08c32676f63b51d1 db3805394252f6fd 5c72cfe95029460b 58b02c18b79774b4 fa47a52dfdcf575a a24a14b3840c07ba bbf2169d6a390e91 786de0bfdaf9f694 a7125fd29ffae997
mPlqXwxPHCI98jfU,c7d26e4f5c022335 fb3de5fd6be9c8b4 c164bd07b075c13d a81ea739da1f24f1 8e3eddf34397f055 42961a5b1b856d95 aacfb837909bf96c bfd3d155e6fcd050 ad528614f8e8695f ceee19742b01f28a 5f83eccb62b3170b 8086199b4c4a0af3 11b61e3a9e30ece3 4532dcb817c28c3c 9fbd7c37dab9c1b8 7401eec334bcdc82 3b83d01afe3f6d79 fce8e4beb25c411e bf606accc915f736 561f68d89d8520cf ea7363321be4dab3 3d385346e3f3ee5b 7fcfb218acd30f1e 97b56d35c70ddf2e 124f1e027fe89563 fec520805982f18d 7f6295fc56e10379 55c2ccd180e6f753 3d5adf1d8f40731e e8688709070edd0a df05d40549073d7e 112d80e07b582068 0dd8d6b02524b248 1c152d9933e0ce90 8e3ab9c645949eb5 d4e5e50ca107e0f4 5fd6537c0338ace2 dbf30212f6df1b1c b95ad1c5dd8e7943 bd5f697e5b9a299d cb613c4d73bbc089 79a02641fd7c710f e5c3dc69a6af3d89 c9fb7f44349bef16 9153d78e26d0d345 7e524ac92892e247 29887c2b3e926d60 aadff0e40e46cf98 a112a9ce7c3259f4 420679004676678a
lE38vxR8ZLjltghE,e462d4ec190e1593 5b971881013b66a2 4b2413e8d4d00fe0 f5613c361677d01c 53e56457cf919eaf 3d5b06e2646ec687 c186b6ed54991a15 13c49ff23b8675a7 040b37b1fa65d4fb 6b6bd3b53a58eb15 f92176b1a76a1e3f c332a70437c22685 bc291a56f3e31994 970154d6a6ea2f7a a1e66317100214d4 493638d584d6242e e51f52acca78256a 64fbabc7946ec415 315d66e6797c9289 47338022a3be1c38 e2d885c7c31f3cb3 10381d1828fecb17 7fb8f0d3efadf430 6b57a6181715825b a87091539b375133 4fc852224bcd4c25 a6a013a7025a7dbd 8aa2646cab0d2567 dbc3173f24e8c3e6 6f3cccc41fd92d0b 1c50790abb2f4404 0b58093ba1094d41 b8897d165ea850ee 46e4565d4c8511d0 6b07dde6729501a5 9bb7d181b82f18d8 3814bf215f152dd9 dca1d5bfa2e9c830 bced9effa09cc26e 8cbea9f950d5ba6c e1d3cf4cea85c522 7145241473e8c04e 3d2e522a04cdb025 4725952b60e512de 78ed1ac4bf64f5c1 08a4d475ba7fd305 aa6134145690feb6 c92dc234b77ad1fa 39447754b127b2d7 6f5d419e1987216a
F4vSb7R0DXzmKXU9,709be3e90eca4202 d4c8d1788d5e7f88 dc5ace8228e01750 5441026b43b9e481 5b4638eb2c18a80b 6f8de438b829f81d ee8ce43e1553b105 5d1e3c7716777cd2 e9e34f8278fff4b5 fd8e8f1c396cf411 d63400e9c83c1716 55299ba651eee7e3 d9181ef9a832fa24 22037595428dc779 fb9befe8bd486400 51fd957473e45f5d be545ae736d04cc1 380c8c8bb4084523 b18b65aa11697fbd 4a0acc54cbcb3e40 ef000647b3e8d43e 105a379a97acc494 2af835256ec24971 1033c6693d640a99 f676647f67b6996c fcdff763d36d3c46 9144f6c3adc86bad 948281d7fca27f36 faee9e40a03c1a43 c2bc41cf6cda92a0 b7cace1a0acfd52f 78cf94b83feb3332 0f29efb3aafae5f2 efaf2d8770489b77 3c55eccd030ff0ef b44d1172fa1911c0 4943013a22b6c2fb e7a07ec7970ddae5 a2dfd6f6ef8e7807 a1df9b8392b74a0a 2cc0b8e2aa030b21 e0a17192b053d94c d06be37a156296d4 d673fa4ae4b48b25 c6ae0fcd33ba00f4 211bcd8a74376e41 d3853e70ddc9a0ac ea423fa74b178bc6 f9c589ed5c3ed3da 22bec132c15ead71
4P41alOcv8cvJytt,d83b16fa4384c88f 65133f63a6763107 8213ca81f8d88e67 b80b101059aca509 1824aac6866ff86e dcef1df10a40567d 0fbef1088fce3ad0 9ddff19046159f34 7e0f194fc3247a17 1ac5f162a82636c2 9fb5a61751e01937 ecfdaf2a64bf9bdf 9dcb08f52ed12868 1c12255a665d1215 28072ef376883362 97b405835adcece5 f7c17c4e531dc78a c45b0e23fb73809f b8c18791819a356d 6b94b7b58ffe1ef8 1897174715b1f4c6 1be8f23079789b95 cf84acccc68ac986 a7ca971d1ce22e97 55c3fe402319f6c1 26150cd658a0eaee 03a992bc937665a9 0b2e3e9453c93951 15a2a57f58876600 bf4e4eedba21fbcd 78a2d95ecc6b2374 138ec7e021fc72e7 868f90cad6ed91d6 bdc410620390eda9 a0759d18d1f10c1e becb50519056d985 ba14c438215152c6 67bc8f1502061e0f 3d81bb087b537f27 a7e6a3c86a2f2b92 eb9029b6a6d64a05 1235b7456aec84cc 54ec470bda9a6844 9cdbef0093a30561 99428b93aafdd385 1d8dc58ccebf97ef 48469d076ac77614 fe2e967be5393233 8dba397e820b4040 62a454659d6d7efb
L08i9AKy8Yths6Hj,941bec5c828e8060 63517b27d305c4c0 ac43f25e3cb99089 276d03f43140f2e8 e3b1cfb00151f3a8 0286c2a6149bdd00 3d89c42fd1453e10 5d5aef0c36e019e3 0b1bdf78a401a1ac 0db834caf7a3d1a7 b79043f2f2656b30 04c4221395ba21d9 25470456372bad96 5fb15a34921856eb 2017ec66709668eb cbccb00e7ff63aae fb3cfb7df2f37723 313152c03b420c2b ccc08a9b65a32114 760b1733b83bca55 c1f33cf3dc2bfdf1 34705893648771de fa1623465192931a 9c8cbbabd547652d bbaa90544819f119 a3750b871229e86c 9cb32b2e080b0392 aa8b5ffbfe7949d3 0cced39774ed44d8 a5dd2bf83813a4a9 773e7839cbe285d9 4078c5459b280b1d 6530393f7c089a92 a797d7d18d86b083 083aed3a9acb9c11 eec6d944c27cbc7f de0ae85b731e3c91 9ad3677ddb139738 54fe5cec84cb69b7 83bda3cc434dbb2e b5b01107aa6b7b38 0beabaf9a806fa67 90add28eb0577d92 6265fbe2f78b31d5 b538f57ef419af77 faec337504c92714 4693d22e996a0f84 e880cbf3740def50 722d79305d1aa529 5c3ec7000b26adde
KdMTGR2ws08u0I8T,f52295e17881c657 5a9bb4e941c872f2 2f6e5624d0f22373 379583ff0934dd14 ed2028c9bdd6d19e 281e278f38dc3fb5 c65bde740aa18339 a4f871c217d87161 8a8a350613936073 42fab4a7281ecb7f 57c78987b7b75804 e2731c19b0d88815 3b154f6d92e7f76f 756f6580aab94270 de41210ab9a75181 6780c21644a96356 060ee8da73c3a45e 8904128e6ed7cd34 646929fb95ebb0eb 9400c6032321a465 45a6eacf81a73962 6a196e3ab301e405 4c3a6fe8d23b2a12 1d712b5cc6258c96 da86b8839942b33d 99b20fd2aa5129e2 ffed929721bb1559 1fd50c4b63181eff 601274778ffdf91f d67507ffe3dec9b8 ba4a1abcc64af6fb 1dde940cbacdad51 17f7a9cbbeb0b282 4a7478c0045a74bc ae68985f784ac532 68796a7bd05aec50 18e4bad61dab7d0b f04f6f0c56705df1 692a293edac70592 12b31f6f54d30d6a cdf12ee2eece366f 78549f037c88b65b 7c69ccd02df12e1e c7e991368bba0820 ad33e2b806d5bf0f 54cf1c893ca52619 b839afc2f0346656 a910a3cd659a15f0 10af9e0b3735d791 b8766a52318622e5
hNOJbJbRFnpdHzf9,ad27faeca3ac999e 2089f5bb69279eed fa484e2feaca1604 d01055b25a8cfee7 151f407a4c8cdfba da4f2aa1849ba485 7aec2b38dd379637 83670e2d2ed28aee a067b7fa4c04c2ba 9105d31395cda3b7 eb4e64feaf63423b 5511645a04799bdd bb661726e495d070 0724b67d1e7de0e2 2b5fb5c971ecdb9f c90bef4a1adca543 53857a8161f211d5 3703e2b07e62fcd4 b6a9f43c30522497 6465c04cbde19e3e f4c8dfa769ba3c85 9990c2f394304dae 89fc681516b3ccc5 5ae05a35890f46ff d14f2e5cbc77e879 166b930c552b6a7e 5ae35520569f8382 140fd808eb1a6e83 3b829e6ceea91bd4 b7e01f1d7c91a58e 37507cf23d1601a5 cc96dbf9bb51f376 22f04b92aca29e27 5c36505c8c12c5c3 d9dd672277e6d928 114d4525453d9498 9bcfa0bf345b30d6 de38473b9fbbf192 8f6155e31b8f87a0 95b35da4329dfa05 9f089120f15b3db5 e4abb4d5a4f03fc0 368589851cf7e6c7 cebf1f7f0a2355d9 28f13a92e83079e1 183d30272f69af8b ae4b7af89df57733 9381a3be58a40d57 f5fcd8fdbfefdbc6 eea1cfe29940dd7e
7AwTmWP4zE7cUf1p,5e0e2053e05c5c8d aa886fab9fd4b566 a3132f4d0dd9b6ec c9a9edd69cd3c6e4 d4640a87248112f3 dc6ee1f616ce65ec 10a51923460fbcd6 d1ea248c9834cf81 d723f0102c7d34c0 c99605c181b71ea0 dffb5240f743daaa e5455261a4e229fc 70f887dafe30401c eb0746bed43aeae1 24ff1be5782f5e11 0c209cbf944c00bb ac9a3f1b5907dd9e b88573a191d6d455 0ff1dcbcc4605a31 0874f52a88e1d214 6f7f3ce32133e6cb 92ad6db319cd4847 e1256ef8a6452a58 c1b735288710f479 e141a6d75d434292 d272dd86b23f44a6 691b693587744a80 d3268f68b79d7aff ba00f63fb3258c8c 90b696ec1e1c1bb9 f60e580f2f15f7fa d28867d9c60c8b7c a091ba6600489937 7decc4a0d1475aa6 e40a4b423bcbe0ac 3ca76fddd6b60bf5 3fbf5ccea062c6c5 5cc6f405dd52fe13 3f99b4eb9aef1744 4053aa57212b5ed0 2ccfffd3c2e5cd1d 84af0e2f1bedd0e4 3e81fa6ff3ecb582 3a5970e7bb652f54 92511fed2ab2404e fa7ca6a61bf5881b d8f55f0d2550d55e 700e8afb7644c62f bb022419ea499efe 4df9d391a03423dc
Abr4YcJmCSHXDBH5,1dce8c2af0b14357 8ce87be837c6bc5d d2e8104d8e714b85 dafa3f8dd6b5a1a4 9320c0d73c5b7c66 8a586b947c914ca3 cb167b36fad95c47 a2e90ec4fb4533d4 69d2d2885916099d 3b8c0a84588b1a3b 69eac94d34ed9439 b35b7edc64c7729f 197c1576edd8c385 b158ddb22c6180d7 438209f4ae0d3a1f 1f39321e40b1cfda 2974f8b2f9aeb2a6 a2b1fe429321351c 6c3a00676bdb822a 4a78f6c474f711e8 d548fd599008f4c8 ed493e295bde1b41 28567339d81a2809 557ce0adb6144d9b 04d40239a51e384d 4f7fd0da09abf4ef 3ac093475ecc0214 f9505265bd449628 35c2f1a74028f3f0 59e4cb825fd7c551 7779471293a32455 4937a015acb90ac0 9d2e7572a2bd242a 026deefcdf9606ef efd8797ec6501824 bd3005591f2a7996 0038138bbb9dba07 7d06bc05fdcd039c 6a4d01ffc720bd25 da274beb28e34353 b1bd9ac97b1cd629 ce9c1bbe27a25905 602a30567c24056a 75401b6de7374145 798604626454a350 6cdb1faa58bdf136 9a6d7065972977a4 5a45fcb063747bd1 6bfab6fbad44c326 7afd87580443ad53
OkNVnbLqMxM4yu6E,e1a0b3ee6a9b8bfa a64754c01b1c0ae9 12386106d0c89cbe 51291e0ea2cfb261 cb705e17e481ff6a 8544a6b6d644356c b9168c90129418e2 bb578bb3f87af8f6 16e58651c345166c 236de2ba7be4dfe8 daee476f09b151fd 854fe7b891b830e3 265bf6e6c36f1648 a0f61db802f79e90 df381969e1578030 cd33ac21fffa9843 836c240de7c4d20d 0e4ef7618039d294 e033770694250630 1463aeaf32b62aa1 e6447ed2e04dba7b 6214d0d1b70eb800 ca02ffe501772997 fdf2836d4add5852 4b4137f42d8a25e7 e0f348728fb37912 817da336e7e26148 f3d6b4161e7664e0 bf6dde59981236ad d68775e176f44953 3109c8e625e878d2 8097e959f734327b 37a413cda7ee9dfd f55e81458f303a56 b115938bf6dace58 bca056b4e7d1f414 0d2772287de57cbc 0ecfde8776ff69eb de6de1f284d2163b f3303c67716b49f5 f6c5c89a232f041c 63ba9a74741badf3 5aae6bb705e7ccd0 8a45b9dbdd767150 105153c74fba59b0 bd12e309e71f4120 cec0b4b790356201 c0eb3c281d4043ac 07da98758d71e7e6 3d9587f5d2dd4094
uiB8I4MyBij9f0j4,71005958fbe1190f 868e077ca82b2925 ffa44223d3b4d90d a50a52c4ea77f014 054b4c0ac89b5924 8085d59d5c4c4838 c3defd680296f8bf 23aa5218e8d99f39 38fa60697937f434 dd960abff88d0bd6 5ffe557615057a8c 468ba66ca9b11d2a 4e7c5523c617e9d7 690ee542d3e84376 e53948a8c0571cb0 56977227891850da ec826f0e7b1daaa0 3946584d63289959 4bd538bf77bc4e08 6e2af7b8dbe45c0d 93c99d4f6f4da89c 722a705aa9c7c8b1 33ede2de7a2c11f3 0af26192a882efc3 a4290a6a13b9facb d4c8e6efa8cceae0 0284809717d6d22f 36a3575d040eb78a 9846c94c05cc5b5f c4485c8d09abc014 cf1c82b73edc9e6d f486eb80278fba5c 4e3c2f802280cd39 a8b68bec90a00f53 424ec06fc97e95e0 aa4ae31a02d49d85 5eaa32edfaed1653 a482edba38339a82 48e8e27e3675df14 0c82dcb07c43fbc5 249ff6fb147c7e2b 3f155e092f6b52f3 a31e9624c14fe283 da766eaa5b580693 4d4d23ab3070858e ee58129557cfa95b 0672c29f49f57fc3 c337a78b6293686f 9d1e1a1bdbc80dc2 9413c7693a39d0de
fTSAz73vTmOstmzy,fcf7aa11511f99fa d2c1172b9ba1bfcd 5018916be71b2389 bf6c408661b1eeb0 ea5ae87445c6055a c280a32552fcb41c 73ba144ca45e37da a08abba5d2cb3e4e 1d9df79c9fc92222 8b1bcd2e16ea41bf 674c9bee3be68c04 d398f29451a32edb b67019dae15a8d3f d8b9d06b50158c04 ffa57569baf9bf6e 55d90c00d2c93ae3 3ea79123a527612d d830d053f47a928c 3db8648d5387b3d0 2d1d8e78fde3221a 32181980e67f5115 64a5725bd3df903e 92a9ea6f86f05944 e3eeccb8408c1b5c 629c4e224751900c e38b199586958d48 6a76eeb62ac5e02d 192148ad32c06b7b cb42aa87b88bc607 11d03a9383aeb86f 36f5ecb74efc206f 965d4e5fe7062419 eb8806aaecb65959 cad238c2862fe425 55def5367ca53309 fa3fdd7c6b6bf64f 819cf7c5676bc99e f61d933f2fcaf5d9 4823a5b9f8254d8d 79329c92076416c3 433c422a69411c4a 6b91d9cb37715d77 68d4ad38c01e57ad d1370880bc64c265 80f146b344d6733a 2e4f95560254a5ce 0672c29f49f57fc3 ea6471d24dc70234 e4523515042726bb e03a7e4d4e7a017a
roeuXypSjPNyDlTi,48d6013fd08c3512 23a84527121effb0 413ff40366b53b18 c409c16e8dec8f6c 95be1f1feb5cb85c 1e4fbf619020467f 7a086763394d88f5 61380a78a082ce70 ac1354dc097ca9e8 9d6cca6065dcd465 f7a1b843d2f35120 aea4b28f8fdb81d9 d37d3879d2ec1448 76a696182db0330e 2cfc88703615f0ca 4aebd2defcf608ff bed885adc832cb8e f9c3e172cdc03032 68bc06c8e46ee78e 759486418fb73a84 9bd28c8311539438 8d768b1cf308bda1 041a0bbd17033138 cc57750f642fc752 6321b7a6f4e2d25c 9ae0dda5e2eeb8d2 e9bc44168d856b28 65615d502078b458 9d2bbd3606a15767 d2c1c97da5a698c9 76d9bfe2a98fc1dc c9ea099da8d34e00 d879e7ad111ebe07 f9023f6556dbb789 cfb2f7210b2578c4 35a25feb997e7d5e 0a9882fb4146d92a 40990c8cb6019ebe 780c70e6750e1219 5e332b7d9526337f 9626dc94103949d2 941e2854f422f943 9202a0c6549fb4b1 598bf5858803ee70 651b42e0606c9c36 eca16ba3354313c4 95f5ad990c4df77f ad1a7f7efa97efac ded799969456c077 6d0b6a6e2028f7f7
dlDRDDuQRpK2QMvo,856fd99ea2481b71 8abbd8c4d1d2b4a2 785f937fd0ed6158 f26d4fb0e52b184e f700945a9ce095dd 9312cf79cbbce19f ca59cc4c1a1a3851 7c83e8a5af46ed55 6007667a62d2c97e 69ade5a99ba91959 e59b3015e2209f82 f10f2b813169352b a41889efb90e1647 6c51b1e3c1319002 4b5a8cb4a61d3f98 2f049132c1cf42c9 b32fe05b84add348 90bb264273d7af0f cb583a6a2c134789 5b41b767e52c1312 903d673ec9889f92 913458a07396ba31 88efc0125f8a4c8e 6ca2c169bac02ddd 38a18caa8530ba05 715415f07d445f92 18ccab210b269f81 3760684bd545097e 94d16035367e3e87 aa5f8cfa939b5b62 69cd5e990610ace5 7aa4df9011aa39d8 95563608ae8548cd af5cd860352538e2 c3906b3ac2b77754 498e3cd5d9a6bc10 f511e02ebd8c4e9b c14145efc0d0fb58 32a99fff09eeda92 c3291f06d24ccee6 cdadb7b5ecec1538 166594acc7d02751 3328adad856eface 7f52aa17a27eee4e b7c1cb9b67a96a17 1440de24dcebb8bb 6d5c7b2b94ce5658 c92886afcb6007ea 8ecc36aa20c47480 5b14c74a77fe6e58
YFkIhQ8DJd3N4eet,78b7b45b23d3e50a 6f88ab230ed5c1eb a993a4e5d60ee82f 8de912327fb40352 3c1ae42ab5f4c9c1 23fa8fb758356f31 c6865b63eb1a5e71 85cac4f981a24697 b6f8fa4547e31e06 5165a49acb8abdcf 5e487e691da88b62 4c4a935085856739 a2a07f6c99b64934 f13e3b7ad9263980 4a01383a23ab2f9e d922b32371293ba8 073697119dd065c8 b339a02205a90d36 b7dc4372a1db086b 53769eb016a3ebe6 4f7634d725163c7b 70586ba6e9f5a043 09982ce0de4a3650 ce3e12d80b413e7e dc77009f4dd2058a 651637cff4d7f22f cccc32c9bf05f056 313fad14e25fa1e8 0bb939a1153871ad 0d79eaa42dd08c8c 7600d30452cae112 7af4d87c8e93daee b15f0a14b1b807ae 36eb0d55976b9d43 c20ae77ddfb689ab 653460af5e19963b 3f4990a2a6e131f1 1939e0fdb18669f5 fb1c1be932e2e7d7 b1423e7568d82ac1 c97bd3b22fd1e79d 2e5216ed1bccc4e7 2d6df393a3b48bf1 ed33e8d314dbf3aa 66a81bc99ac7cd81 86ad66b66776c97e 287bc1867d22a887 f874ed738017903a 6af4df672d3a0549 dc986755e66ce8c1
npt43pumHHYjlea4,d02c1e23382eb973 abc43eb5a75e4c66 651867bd8bebc2d2 1cc8c7d7be7aa980 4698011c6f969a29 57ddba3cefcada9b 57de824119f1e0ff 33d37676448823fa 2f1859acf827b1b5 83e3365893c8df0d a52911391ecfbd8f 0677651116c6c6b2 fd733740220f7658 9fc04bd608be5a8f 39ae539dabd4be5f e81c7fd3b5a96953 cc00d50ea899bd70 d770c1450a3f3aee 785ee8b4132b8b62 6b4bfc00badf2871 c3e26053e47acb77 a72f8c7a9e5fdce7 8ab5f1869d442b0d 5081d2ff240750e8 2d236a5fa24e0df9 894b92a9925b7df5 dc2c295510161dcc 995fed8577ba78e7 505eb27df136d47a ca36d115613e12e7 a67c09232bea2f7a a88e734b7512d85a 4685cf9e1a49bd57 71f92221d4cfd602 7ba7bc9062fcd6f0 46e4393302397a6d 99ec9425ef0bd2ae 532ff9756131339d 6aa016d3a41a589b 9001dc48cc08171e 836693925ad53a5a 86f6aa69a0c950ee 5d9740b1a3d37a5b d3930e81553ca042 4f756669b36279d5 36549e4de5c82a48 bf79217c728cca86 73d70423a90f6fc6 2b916047aa7b05ec 0aa83c2e590081f0
EozP2RuVuyJIB3Jh,c6fb297de5aff3cb 7f47b0bbf93f6a74 3887c4f37e3ea832 fa33a4752e269077 1e92f44ac8d14b2e 2c1348d3798ac0a6 6725ad27e425d744 f2747b3e161ea79e 1a267d803c65eec8 fba34081880187ab c3b939b1dcc8855b 9c2633b8f9bc7cf3 c6a24f37db443445 fae77e7b9d8287ae cbfb8f3206c22753 aa48d2e6aed623d2 e718a790fcbbbe3f d769bffa0293bd6a 405b24336873a63f dec706791e76dbb5 af31ef5d24767416 fb4f6218fd480671 8db9b92079304bea b05ba265c4994fde ec291dbb31bae594 2ab56073933b9304 8771124c14f2f9a8 5e8532578d37322a 091c9f3bbf1f5518 ab0a1e831d296bb1 c46c9ba6706fa677 2b554de69c0de273 029926e280624fb7 1e9e005bcf3f3867 2546f48c2a74a3a3 6f8214a001961fa7 5487e08b7c9b3a1a b42e19c4702f4885 dbedbc84ee7c7a7f 2d441385eef39ce1 a66c5f1862f3c841 6dbf39c6e52c3975 98d7b960113620d7 b2fc1a78d917cffd 48acab23c1b36153 c13967bdfaf7682c 9e1605446377c219 e8781d4bb8a3dd4f 048fa9f09648b689 26d0d08ef195db75
dCKFmtH1Bgk54xr9,7d581e8e060fb00f 3e48c949c1b6492a 72191009892b8f8c 00f9835c4c8fe417 222faea11dbc19ec abb66689320c2821 ebd7d33dc27c5d06 5494e11f9684837e cb48d9f74347ff31 99260c3993632a7d 116914610b28e41d d4e6842979fec58f 29612221d917ee15 4a370302b73d7902 d3b0a03016540600 0906546ee519e327 8e01d5b5aa04ac69 66b5d693c0733058 17f971a0a4bf4654 0a1049a282b36b6f bdfe8f8d9f9adb52 6a15faba35beec03 29e00fe1a69dd30c b774e84fc484cda0 c39cc5195a06f214 efc5cf71ddc14925 faec337504c92714 62defe426937cea2 ef7992d9bff7826e b277a3301d62f23d 0bf9e8400c76c8f4 acd3b82795e4969e 7754513a077aa034 1033c6693d640a99 ebad48f791b0bcfd 06e7d08b8e662fb5 faaab4996c03e325 1af81d96ad02bafd e4fd3b67b3f9beb8 d61e599388a3147b 3590b381742648df 165899180c2083df e8d4a1c2a7398aba 696c080b1b81911c 170df919323f2d03 a074b2a149956131 1cd8dd04cd4ae80e f03ba96f2b997800 9f0f8dc41c88a04c 5663c9592f59b959
fBaMCtI0BCLFguV3,4cc65e51c65dfe67 ee1109fab2edc243 2fa3f7561fcc7bb4 828930834045cccf 40f416676792b46a 89f21b353ef05d88 42e3e097a2b3dc38 46840333348c9f69 d2b4fa39ebdddfa5 40889960ac3029dc 7d82b0859e977658 03e8e07ce810db3d 97b42e2576f89077 cb608d8098c71378 35e1dbc72eb7e1b1 030e37593f050ae2 5864816d9a078f4c a3dc7c60297f558c fb3bac5c6d8bf8bc 263626f207e73bb6 844d3c532e25b00e 30d426f8343bc2e0 a105332678d9aeca 6ecc6cfc067d86c2 efc0d66e9590e47b 2471163d5fc17176 e527960c0a95f883 e7416cec4cf81333 31d4ab1c76f6daef 7f0ea7f34be7e628 3b51639b3968791f 41d64c5e2f416860 610f3fef5386ddf5 66fc515f83bf82a7 aa9455d4522cb276 7f5fee4bffad927a a6bddd26d271ae87 2220f1c07a3c0597 f974fede4538bf2a f7ad8d3a26ccedf6 bab819fdf88de48f 3427eccdce89beb8 547187039cce16c2 ad7edd91c3d4426e 5ef47e073d1f3ede ea93ebbe02ca940a 8f7327ddb76d0fd1 05e082ab2f808ee1 8f6bf604b92a6b43 a1ca2702591a16f0
ZVd011m6Wn4sqzT7,a518e95735aba773 1536f4998fc0fed6 9a4a45c7216ae0a5 0dd3d2e495f37110 1bef6e8c7f22af65 a288a1a8f3dbc3e6 92408010ab7b8f5d 5a45155b21ec152d f2eb8186c24c08ad 0c4a83ea85478999 351327df0fae4ed8 10aa05107886f4c5 fb731f282d3b5938 626f7e4e7f1e8d0a a2dfb202b0cce469 fcbe2f5a70fc532f 0b5f2c889f855957 b2d4354c6ea631dc 5f6caefe188328e0 b4197e8a3f160bd9 156a37304a7fc7d2 faa3de11f94100b6 8d148f5a5089b670 c8f96e29a05855a5 4f598974247d866a 0f8747b32c32c6a0 f4de0b6632ba0846 220c2911079c5b3f 4d200842ba62b860 58dfa9007af25975 7b72d6ea33d2bfd1 e9bc908f8ba68a67 60e655c9b78f919d 9249cb70b1ef0b4e 6aff47fa76c2aca6 4a68e8cc412adf6b 744a5aff9f80fc35 3a7a88085e77ef37 a0acfbbb54b0a54b d8fe5f2a3ea3b176 bc46c43360cfd1da babf8f23e86167df c8d431e5ed1814d3 c4b27fd462a906ac a6c42e47b8313a63 4ea79e9f807f9ac0 859a660c003262e4 263251080624068c 4d40373e9757a1df b21338cba829cc3c
L1972e14fdr8qy4q,c87960cdb3cf53d4 e55f09fd0f6081ba 79dd859a220ff7ae 65fea5ce4b5892e7 d6c6edcee6d80c39 3998149bb6777177 a7c6422f5cbc58c1 74e11ed57401ffcb ebf4a0679a96fe14 ceb9c0bbd2830d86 1efc63d489230cfe b9476cd6f1605b20 e1cb7bca2a509c02 cd967b9997898d99 954f61597e21a1a3 87139660a232cf0b 3fbbb044cbfeb056 7a97742b8d0c44bd 99ca07a2266c25f9 493197043da21152 f5c5a9b1f0cd04be c747f043baa7c491 846ebe898353def3 0695d2bb2262283f 6e57f52c3d13a1d2 6b9a128956975947 26c5a61f111788f3 2efa4bf803cf0445 50efc082148eb2a4 b55cf52bbed2e2d9 2f9fc2e4e275a0d2 5fdc4fb9824fa3dc 82f7f333a548f5b8 4187ebdc08682e49 bd61b2617d8355d1 b7ae325c5e3235c4 09f73dced1b8e7be 8874280d20692514 c3c10f8906d9a2df 2309a6a74825d699 cf30fa1959292452 80c8d1cda6c50c59 7927240ec7dc4cf3 a2283b38a140de6e cf6135225437dbb7 0a45e9ad7b2e05d6 d10a9e6fec68092b 07bc357dcd08bd57 e52bfd75702ee6b8 d01c26c347463bd8
FL8WXRgSNHGDGByb,8cbb717cc3418043 2b565c08121ed94b cf586e8558d526ae 3e7920b1d3c2c202 8510395af40bb15a b7bc860fef06750c 102b5d885aa19d38 febee63f8065dd5c 841f62386eb3290c fc58f593de7adda8 7bd5aefdb7ca04fc d3ba597883b0a575 28a83c4e7d6d8bb3 2aadaacff9343855 dbcaf657c47ea8e5 0df5f597f5d84877 04873853f0a7e559 e3f5226b7cb810f4 f06cf1958c01d897 f2737a874f1ba8c3 9eb5c7e35284bb09 c29507e9981c6359 dd074a1508953ac9 6532564c58cf504d 59b2442bff7a1fd7 84f8bc000f4d8f1b 09a3ea993f64e7e7 1a3be59065e59c55 1bb090e70dded97a 9e5948a3a6b46769 d737410b0fa6406a fa0f4d71f1c01f00 796a04b0a273def7 a12f485199ebd927 f4f0c4a99a58f0c9 e3dbb9dc61d2afa7 d15cfb4bafdc4491 bb17ce4d3daacb64 aae341ad1b5f7d3c 1414740a209e39a1 84249d0853a049e4 abdbca45e692afd4 8488afa5ef54638f e9935ebb99550f67 5d70141700c33e7b 506181f948b94240 53c2323f067b63dd ac94836a1da7ec72 a2fc23fe5860aac0 84887b992e876638
